id_dodf,tipo_rel,id_rel,anotador_rel,tipo_ent,id_ent,anotador_ent,offset,length,texto,id_ato
12_22.11.2018,REL_AVISO_LICITACAO,R28,anotador_6043174,nome_responsavel,102,anotador_6043174,532147,25,CELIA MARIA SIQUEIRA LEAL,12_22.11.2018-R28
12_22.11.2018,REL_AVISO_LICITACAO,R29,anotador_6043174,modalidade_licitacao,156,anotador_6043174,532180,17,PREGAO ELETRONICO,12_22.11.2018-R29
12_22.11.2018,REL_AVISO_LICITACAO,R29,anotador_6043174,tipo_objeto,119,anotador_6043174,532209,9,Aquisicao,12_22.11.2018-R29
12_22.11.2018,REL_AVISO_LICITACAO,R29,anotador_6043174,data_abertura_licitacao,137,anotador_6043174,532422,22,06 de dezembro de 2018,12_22.11.2018-R29
12_22.11.2018,REL_AVISO_LICITACAO,R29,anotador_6043174,nome_responsavel,118,anotador_6043174,532556,25,CELIA MARIA SIQUEIRA LEAL,12_22.11.2018-R29
12_22.11.2018,REL_AVISO_LICITACAO,R29,anotador_6043174,AVISO_LICITACAO,158,anotador_6043174,532180,410,"PREGAO ELETRONICO No 96/2018
Aquisicao de material de Permanente - Microcomputadores, tudo conforme especificacoes do anexo I do
Edital, Processo SEI no 113.00023272/2018-57. Data e horario para recebimento das propostas: ate
09h00min do dia 06 de dezembro de 2018, com valor estimado de R$ 153.374,62. Demais informacoes
conforme edital.
Brasilia/DF, 21 de novembro de 2018.
CELIA MARIA SIQUEIRA LEAL
Diretora",12_22.11.2018-R29
12_22.11.2018,REL_AVISO_LICITACAO,R29,anotador_6043174,numero_licitacao,107,anotador_6043174,532201,7,96/2018,12_22.11.2018-R29
12_22.11.2018,REL_AVISO_LICITACAO,R29,anotador_6043174,objeto_licitacao,145,anotador_6043174,532209,145,"Aquisicao de material de Permanente - Microcomputadores, tudo conforme especificacoes do anexo I do
Edital, Processo SEI no 113.00023272/2018-57.",12_22.11.2018-R29
12_22.11.2018,REL_AVISO_LICITACAO,R29,anotador_6043174,processo_gdf,125,anotador_6043174,532333,20,113.00023272/2018-57,12_22.11.2018-R29
12_22.11.2018,REL_AVISO_LICITACAO,R29,anotador_6043174,valor_estimado_contratacao,136,anotador_6043174,532471,10,"153.374,62",12_22.11.2018-R29
12_22.11.2018,REL_AVISO_LICITACAO,R30,anotador_6043174,modalidade_licitacao,155,anotador_6043174,532589,17,PREGAO ELETRONICO,12_22.11.2018-R30
12_22.11.2018,REL_AVISO_LICITACAO,R30,anotador_6043174,tipo_objeto,120,anotador_6043174,532618,9,Aquisicao,12_22.11.2018-R30
12_22.11.2018,REL_AVISO_LICITACAO,R30,anotador_6043174,data_abertura_licitacao,138,anotador_6043174,532861,22,06 de dezembro de 2018,12_22.11.2018-R30
12_22.11.2018,REL_AVISO_LICITACAO,R30,anotador_6043174,nome_responsavel,117,anotador_6043174,532995,25,CELIA MARIA SIQUEIRA LEAL,12_22.11.2018-R30
12_22.11.2018,REL_AVISO_LICITACAO,R30,anotador_6043174,AVISO_LICITACAO,159,anotador_6043174,532589,440,"PREGAO ELETRONICO No 97/2018
Aquisicao de material de Consumo - Registro de Precos para aquisicao de botas taticas, tudo conforme
especificacoes do anexo I do Edital, Processo SEI no 113.00021075/2018-01. Data e horario para
recebimento das propostas: ate 09h00min do dia 06 de dezembro de 2018, com valor estimado de R$
965.000,00. Demais informacoes conforme edital.
Brasilia/DF, 21 de novembro de 2018.
CELIA MARIA SIQUEIRA LEAL
Diretora",12_22.11.2018-R30
12_22.11.2018,REL_AVISO_LICITACAO,R30,anotador_6043174,numero_licitacao,108,anotador_6043174,532610,7,97/2018,12_22.11.2018-R30
12_22.11.2018,REL_AVISO_LICITACAO,R30,anotador_6043174,objeto_licitacao,146,anotador_6043174,532618,174,"Aquisicao de material de Consumo - Registro de Precos para aquisicao de botas taticas, tudo conforme
especificacoes do anexo I do Edital, Processo SEI no 113.00021075/2018-01",12_22.11.2018-R30
12_22.11.2018,REL_AVISO_LICITACAO,R30,anotador_6043174,processo_gdf,126,anotador_6043174,532772,20,113.00021075/2018-01,12_22.11.2018-R30
12_22.11.2018,REL_AVISO_LICITACAO,R30,anotador_6043174,valor_estimado_contratacao,135,anotador_6043174,532910,10,"965.000,00",12_22.11.2018-R30
12_22.11.2018,REL_AVISO_LICITACAO,R31,anotador_6043174,modalidade_licitacao,154,anotador_6043174,533028,17,PREGAO ELETRONICO,12_22.11.2018-R31
12_22.11.2018,REL_AVISO_LICITACAO,R31,anotador_6043174,tipo_objeto,121,anotador_6043174,533057,9,Aquisicao,12_22.11.2018-R31
12_22.11.2018,REL_AVISO_LICITACAO,R31,anotador_6043174,data_abertura_licitacao,139,anotador_6043174,533288,22,06 de dezembro de 2018,12_22.11.2018-R31
12_22.11.2018,REL_AVISO_LICITACAO,R31,anotador_6043174,AVISO_LICITACAO,160,anotador_6043174,533028,430,"PREGAO ELETRONICO No 98/2018
Aquisicao de material de Consumo - Registro de Precos para aquisicao de EPI s, tudo conforme
especificacoes do anexo I do Edital, Processo SEI no 113.00020967/2018-87. Data e horario para
recebimento das propostas: ate 09h00min do 06 de dezembro de 2018, com valor estimado de R$
1.162.513,10. Demais informacoes conforme edital.
Brasilia/DF, 21 de novembro de 2018.
CELIA MARIA SIQUEIRA LEAL
Diretora",12_22.11.2018-R31
12_22.11.2018,REL_AVISO_LICITACAO,R31,anotador_6043174,numero_licitacao,109,anotador_6043174,533049,7,98/2018,12_22.11.2018-R31
12_22.11.2018,REL_AVISO_LICITACAO,R31,anotador_6043174,objeto_licitacao,147,anotador_6043174,533057,166,"Aquisicao de material de Consumo - Registro de Precos para aquisicao de EPI s, tudo conforme
especificacoes do anexo I do Edital, Processo SEI no 113.00020967/2018-87",12_22.11.2018-R31
12_22.11.2018,REL_AVISO_LICITACAO,R31,anotador_6043174,processo_gdf,127,anotador_6043174,533203,20,113.00020967/2018-87,12_22.11.2018-R31
12_22.11.2018,REL_AVISO_LICITACAO,R31,anotador_6043174,valor_estimado_contratacao,134,anotador_6043174,533337,12,"1.162.513,10",12_22.11.2018-R31
12_22.11.2018,REL_AVISO_LICITACAO,R32,anotador_6043174,tipo_objeto,122,anotador_6043174,533486,9,Aquisicao,12_22.11.2018-R32
12_22.11.2018,REL_AVISO_LICITACAO,R32,anotador_6043174,data_abertura_licitacao,140,anotador_6043174,533723,22,06 de dezembro de 2018,12_22.11.2018-R32
12_22.11.2018,REL_AVISO_LICITACAO,R32,anotador_6043174,nome_responsavel,115,anotador_6043174,533855,25,CELIA MARIA SIQUEIRA LEAL,12_22.11.2018-R32
12_22.11.2018,REL_AVISO_LICITACAO,R32,anotador_6043174,numero_licitacao,110,anotador_6043174,533478,7,99/2018,12_22.11.2018-R32
12_22.11.2018,REL_AVISO_LICITACAO,R32,anotador_6043174,objeto_licitacao,148,anotador_6043174,533486,169,"Aquisicao de material de Consumo - Desempenadeira, prumo, peneira colher de pedreiro, tudo conforme
especificacoes do anexo I do Edital, Processo SEI no 113.000127/2017.",12_22.11.2018-R32
12_22.11.2018,REL_AVISO_LICITACAO,R32,anotador_6043174,processo_gdf,128,anotador_6043174,533639,15,113.000127/2017,12_22.11.2018-R32
12_22.11.2018,REL_AVISO_LICITACAO,R32,anotador_6043174,valor_estimado_contratacao,133,anotador_6043174,533772,8,"7.152,60",12_22.11.2018-R32
12_22.11.2018,REL_AVISO_LICITACAO,R32,anotador_6043174,modalidade_licitacao,508,anotador_6043174,533457,17,PREGAO ELETRONICO,12_22.11.2018-R32
12_22.11.2018,REL_AVISO_LICITACAO,R32,anotador_6043174,AVISO_LICITACAO,509,anotador_6043174,533457,432,"PREGAO ELETRONICO No 99/2018
Aquisicao de material de Consumo - Desempenadeira, prumo, peneira colher de pedreiro, tudo conforme
especificacoes do anexo I do Edital, Processo SEI no 113.000127/2017. Data e horario para recebimento
das propostas: ate 09h00min do dia 06 de dezembro de 2018, com valor estimado de R$ 7.152,60. Demais
informacoes conforme edital.
Brasilia/DF, 21 de novembro de 2018.
CELIA MARIA SIQUEIRA LEAL
Diretora",12_22.11.2018-R32
12_22.11.2018,REL_AVISO_LICITACAO,R33,anotador_6043174,modalidade_licitacao,162,anotador_6043174,533888,17,PREGAO ELETRONICO,12_22.11.2018-R33
12_22.11.2018,REL_AVISO_LICITACAO,R33,anotador_6043174,tipo_objeto,123,anotador_6043174,533918,9,Aquisicao,12_22.11.2018-R33
12_22.11.2018,REL_AVISO_LICITACAO,R33,anotador_6043174,nome_responsavel,114,anotador_6043174,534412,25,CELIA MARIA SIQUEIRA LEAL,12_22.11.2018-R33
12_22.11.2018,REL_AVISO_LICITACAO,R33,anotador_6043174,numero_licitacao,111,anotador_6043174,533909,8,100/2018,12_22.11.2018-R33
12_22.11.2018,REL_AVISO_LICITACAO,R33,anotador_6043174,objeto_licitacao,149,anotador_6043174,533918,125,"Aquisicao de material de Permanente - GPS, tudo conforme especificacoes do anexo I do Edital, Processo
SEI no 113.09607/2014.",12_22.11.2018-R33
12_22.11.2018,REL_AVISO_LICITACAO,R33,anotador_6043174,processo_gdf,129,anotador_6043174,534028,14,113.09607/2014,12_22.11.2018-R33
12_22.11.2018,REL_AVISO_LICITACAO,R33,anotador_6043174,data_abertura_licitacao,141,anotador_6043174,534111,22,"06 de
dezembro de 2018",12_22.11.2018-R33
12_22.11.2018,REL_AVISO_LICITACAO,R33,anotador_6043174,valor_estimado_contratacao,132,anotador_6043174,534160,8,"6.268,10",12_22.11.2018-R33
12_22.11.2018,REL_AVISO_LICITACAO,R33,anotador_6043174,sistema_compras,510,anotador_6043174,534312,23,www.licitacoes-e.com.br,12_22.11.2018-R33
12_22.11.2018,REL_AVISO_LICITACAO,R33,anotador_6043174,AVISO_LICITACAO,511,anotador_6043174,533888,558,"PREGAO ELETRONICO No 100/2018
Aquisicao de material de Permanente - GPS, tudo conforme especificacoes do anexo I do Edital, Processo
SEI no 113.09607/2014. Data e horario para recebimento das propostas: ate 09h00min do dia 06 de
dezembro de 2018, com valor estimado de R$ 6.268,10. Demais informacoes conforme edital.
Os respectivos editais poderao ser retirados exclusivamente nos enderecos eletronicos www.der.df.gov.br e
www.licitacoes-e.com.br. Demais informacoes no proprio edital.
Brasilia/DF, 21 de novembro de 2018.
CELIA MARIA SIQUEIRA LEAL
Diretora",12_22.11.2018-R33
12_22.11.2018,REL_AVISO_LICITACAO,R34,anotador_6043174,modalidade_licitacao,152,anotador_6043174,534445,17,PREGAO ELETRONICO,12_22.11.2018-R34
12_22.11.2018,REL_AVISO_LICITACAO,R34,anotador_6043174,sistema_compras,143,anotador_6043174,535068,32,www.comprasgovernamentais.gov.br,12_22.11.2018-R34
12_22.11.2018,REL_AVISO_LICITACAO,R34,anotador_6043174,nome_responsavel,113,anotador_6043174,535177,25,CELIA MARIA SIQUEIRA LEAL,12_22.11.2018-R34
12_22.11.2018,REL_AVISO_LICITACAO,R34,anotador_6043174,AVISO_LICITACAO,164,anotador_6043174,534445,766,"PREGAO ELETRONICO No 101/2018
Contratacao de empresa especializada para a realizacao de servicos de reparo de radiadores e trocadores de
calor, com aplicacao de pecas, dos veiculos pertencentes a frota do Departamento de Estradas de Rodagem
- DER/DF, tudo conforme especificacoes do anexo I do Edital, Processo SEI no 11 3 . 0 0 0 2 7 0 3 3 / 2 0 1 8 - 7 6 .
Data e horario para recebimento das propostas: ate 09h00min do dia 11 de dezembro de 2018, com valor
estimado de R$ 79.753,12. Demais informacoes conforme edital.
O respectivo edital podera ser retirado exclusivamente nos enderecos eletronicos www.der.df.gov.br e
www.comprasgovernamentais.gov.br. Demais informacoes no proprio edital.
Brasilia/DF, 21 de novembro de 2018.
CELIA MARIA SIQUEIRA LEAL
Diretora",12_22.11.2018-R34
12_22.11.2018,REL_AVISO_LICITACAO,R34,anotador_6043174,numero_licitacao,112,anotador_6043174,534466,8,101/2018,12_22.11.2018-R34
12_22.11.2018,REL_AVISO_LICITACAO,R34,anotador_6043174,objeto_licitacao,150,anotador_6043174,534475,326,"Contratacao de empresa especializada para a realizacao de servicos de reparo de radiadores e trocadores de
calor, com aplicacao de pecas, dos veiculos pertencentes a frota do Departamento de Estradas de Rodagem
- DER/DF, tudo conforme especificacoes do anexo I do Edital, Processo SEI no 11 3 . 0 0 0 2 7 0 3 3 / 2 0 1 8 - 7 6",12_22.11.2018-R34
12_22.11.2018,REL_AVISO_LICITACAO,R34,anotador_6043174,tipo_objeto,124,anotador_6043174,534475,11,Contratacao,12_22.11.2018-R34
12_22.11.2018,REL_AVISO_LICITACAO,R34,anotador_6043174,processo_gdf,130,anotador_6043174,534763,38,11 3 . 0 0 0 2 7 0 3 3 / 2 0 1 8 - 7 6,12_22.11.2018-R34
12_22.11.2018,REL_AVISO_LICITACAO,R34,anotador_6043174,data_abertura_licitacao,142,anotador_6043174,534871,22,11 de dezembro de 2018,12_22.11.2018-R34
12_22.11.2018,REL_AVISO_LICITACAO,R34,anotador_6043174,valor_estimado_contratacao,131,anotador_6043174,534920,9,"79.753,12",12_22.11.2018-R34
12_22.11.2018,REL_AVISO_LICITACAO,R35,anotador_6043174,modalidade_licitacao,165,anotador_6043174,536047,17,PREGAO ELETRONICO,12_22.11.2018-R35
12_22.11.2018,REL_AVISO_LICITACAO,R35,anotador_6043174,tipo_objeto,171,anotador_6043174,536102,9,Aquisicao,12_22.11.2018-R35
12_22.11.2018,REL_AVISO_LICITACAO,R35,anotador_6043174,AVISO_LICITACAO,187,anotador_6043174,536016,1129,"AVISO DE ABERTURA DE LICITACAO
PREGAO ELETRONICO SRP No 24/2018
(UASG 450432)
Objeto: Aquisicao de materiais para os laboratorios de biologia e quimica das Unidades Escolares
participantes do Programa de Fomento a Implementacao de Escolas de Ensino Medio em Tempo Integral
- EMTI, da Secretaria de Estado de Educacao do Distrito Federal - SEEDF, por meio de Sistema de
Registro de Precos (SRP), conforme especificacoes e condicoes estabelecidas no termo de referencia
constante do Anexo I do Edital, no valor global estimado de R$ 278.077,10 (quinhentos duzentos e setenta
e oito mil, setenta e sete reais e dez centavos), com data e horario marcado para abertura do certame as
13h do dia 05 de dezembro de 2018, objeto do procedimento administrativo no 00080-00029272/2017-50.
O Edital  podera ser retirado exclusivamente  no endereco eletronico
https://www.comprasgovernamentais.gov.br, Informacoes referentes ao cadastro para participacao e demais
procedimentos serao obtidas atraves do endereco https://www.comprasgovernamentais.gov.br. Brasilia -
D F.
Brasilia/DF, 21 de Novembro de 2018.
JOSEMAR SALVIANO DA SILVA
Pregoeiro",12_22.11.2018-R35
12_22.11.2018,REL_AVISO_LICITACAO,R35,anotador_6043174,numero_licitacao,168,anotador_6043174,536072,7,24/2018,12_22.11.2018-R35
12_22.11.2018,REL_AVISO_LICITACAO,R35,anotador_6043174,codigo_licitacao_sistema_compras,169,anotador_6043174,536086,6,450432,12_22.11.2018-R35
12_22.11.2018,REL_AVISO_LICITACAO,R35,anotador_6043174,objeto_licitacao,173,anotador_6043174,536102,412,"Aquisicao de materiais para os laboratorios de biologia e quimica das Unidades Escolares
participantes do Programa de Fomento a Implementacao de Escolas de Ensino Medio em Tempo Integral
- EMTI, da Secretaria de Estado de Educacao do Distrito Federal - SEEDF, por meio de Sistema de
Registro de Precos (SRP), conforme especificacoes e condicoes estabelecidas no termo de referencia
constante do Anexo I do Edital",12_22.11.2018-R35
12_22.11.2018,REL_AVISO_LICITACAO,R35,anotador_6043174,valor_estimado_contratacao,177,anotador_6043174,536547,10,"278.077,10",12_22.11.2018-R35
12_22.11.2018,REL_AVISO_LICITACAO,R35,anotador_6043174,data_abertura_licitacao,179,anotador_6043174,536705,22,05 de dezembro de 2018,12_22.11.2018-R35
12_22.11.2018,REL_AVISO_LICITACAO,R35,anotador_6043174,processo_gdf,180,anotador_6043174,536770,22,00080-00029272/2017-50,12_22.11.2018-R35
12_22.11.2018,REL_AVISO_LICITACAO,R35,anotador_6043174,sistema_compras,183,anotador_6043174,536863,40,https://www.comprasgovernamentais.gov.br,12_22.11.2018-R35
12_22.11.2018,REL_AVISO_LICITACAO,R35,anotador_6043174,nome_responsavel,184,anotador_6043174,537110,25,JOSEMAR SALVIANO DA SILVA,12_22.11.2018-R35
12_22.11.2018,REL_AVISO_LICITACAO,R56,anotador_6043174,modalidade_licitacao,166,anotador_6043174,537175,17,PREGAO ELETRONICO,12_22.11.2018-R56
12_22.11.2018,REL_AVISO_LICITACAO,R56,anotador_6043174,codigo_licitacao_sistema_compras,170,anotador_6043174,537214,6,450432,12_22.11.2018-R56
12_22.11.2018,REL_AVISO_LICITACAO,R56,anotador_6043174,data_abertura_licitacao,178,anotador_6043174,537748,22,05 de dezembro de 2018,12_22.11.2018-R56
12_22.11.2018,REL_AVISO_LICITACAO,R56,anotador_6043174,sistema_compras,182,anotador_6043174,537909,40,https://www.comprasgovernamentais.gov.br,12_22.11.2018-R56
12_22.11.2018,REL_AVISO_LICITACAO,R56,anotador_6043174,nome_responsavel,185,anotador_6043174,538156,25,JOSEMAR SALVIANO DA SILVA,12_22.11.2018-R56
12_22.11.2018,REL_AVISO_LICITACAO,R56,anotador_6043174,numero_licitacao,167,anotador_6043174,537200,7,25/2018,12_22.11.2018-R56
12_22.11.2018,REL_AVISO_LICITACAO,R56,anotador_6043174,orgao_licitante,174,anotador_6043174,537497,52,"Secretaria de Estado de
Educacao do Distrito Federal",12_22.11.2018-R56
12_22.11.2018,REL_AVISO_LICITACAO,R56,anotador_6043174,valor_estimado_contratacao,176,anotador_6043174,537590,9,"32.396,85",12_22.11.2018-R56
12_22.11.2018,REL_AVISO_LICITACAO,R56,anotador_6043174,processo_gdf,181,anotador_6043174,537813,23,"00080-
00047090/2017-61",12_22.11.2018-R56
12_22.11.2018,REL_AVISO_LICITACAO,R56,anotador_6043174,tipo_objeto,552,anotador_6043174,537264,9,aquisicao,12_22.11.2018-R56
12_22.11.2018,REL_AVISO_LICITACAO,R56,anotador_6043174,objeto_licitacao,553,anotador_6043174,537230,262,"Registro de Precos, para eventual aquisicao de maquinas de costura e suporte de fundo infinito
para a realizacao de oficinas de teatro nas Unidades Escolares participantes do Programa de Fomento a
Implementacao de Escolas de Ensino Medio em Tempo Integral - EMTI",12_22.11.2018-R56
12_22.11.2018,REL_AVISO_LICITACAO,R56,anotador_6043174,AVISO_LICITACAO,554,anotador_6043174,537144,1047,"AVISO DE ABERTURA DE LICITACAO
PREGAO ELETRONICO SRP No 25/2018
(UASG 450432)
Objeto: Registro de Precos, para eventual aquisicao de maquinas de costura e suporte de fundo infinito
para a realizacao de oficinas de teatro nas Unidades Escolares participantes do Programa de Fomento a
Implementacao de Escolas de Ensino Medio em Tempo Integral - EMTI, da Secretaria de Estado de
Educacao do Distrito Federal - SEEDF, no valor global estimado de R$ 32.396,85 (trinta e dois mil,
trezentos e noventa e seis reais e oitenta e cinco centavos), com data e horario marcado para abertura do
certame as 15h do dia 05 de dezembro de 2018, objeto do procedimento administrativo no 00080-
00047090/2017-61 . O  Edital podera ser retirado exclusivamente  no endereco  eletronico
https://www.comprasgovernamentais.gov.br, Informacoes referentes ao cadastro para participacao e demais
procedimentos serao obtidas atraves do endereco https://www.comprasgovernamentais.gov.br. Brasilia -
D F.
Brasilia/DF, 21 de Novembro de 2018.
JOSEMAR SALVIANO DA SILVA
Pregoeiro",12_22.11.2018-R56
12_22.11.2018,REL_EXTRATO_CONTRATO,R1,anotador_16403747,numero_contrato,355,anotador_16403747,556566,7,45/2018,12_22.11.2018-R1
12_22.11.2018,REL_EXTRATO_CONTRATO,R1,anotador_16403747,processo_gdf,354,anotador_16403747,556584,22,00070-00016600/2018-76,12_22.11.2018-R1
12_22.11.2018,REL_EXTRATO_CONTRATO,R1,anotador_16403747,orgao_contratante,356,anotador_16403747,556617,9,SEAGRI/DF,12_22.11.2018-R1
12_22.11.2018,REL_EXTRATO_CONTRATO,R1,anotador_16403747,entidade_contratada,357,anotador_16403747,556630,56,"CIMAG  COMERCIO DE
IMPLEMENTOS E MAQUINAS AGRICOLAS LTDA",12_22.11.2018-R1
12_22.11.2018,REL_EXTRATO_CONTRATO,R1,anotador_16403747,valor_contrato,359,anotador_16403747,557492,9,"39.600,00",12_22.11.2018-R1
12_22.11.2018,REL_EXTRATO_CONTRATO,R1,anotador_16403747,nota_empenho,367,anotador_16403747,557667,11,2018NE00463,12_22.11.2018-R1
12_22.11.2018,REL_EXTRATO_CONTRATO,R1,anotador_16403747,nota_empenho,368,anotador_16403747,557844,11,2018NE00464,12_22.11.2018-R1
12_22.11.2018,REL_EXTRATO_CONTRATO,R1,anotador_16403747,unidade_orcamentaria,362,anotador_16403747,557951,5,14101,12_22.11.2018-R1
