id_ato_linkado,pdf,status_validacao,motivo_falha
631-R37,DODF 117 24-06-2021 INTEGRA.pdf,invalidado,Valor (16685) E Processo (040010000000124202188) não encontrados no PDF
631-R38,DODF 195 11-10-2019 INTEGRA.pdf,invalidado,Valor (22201) E Processo (040010000000159202117) não encontrados no PDF
631-R41,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,"Valor OK (85815), mas N° Processo (040010000000226202101) não encontrado"
631-R43,DODF 244 24-12-2019 INTEGRA.pdf,invalidado,Valor (78507) E Processo (040010000000217202111) não encontrados no PDF
631-R44,DODF 055 22-03-2022 INTEGRA.pdf,invalidado,"Valor OK (26167), mas N° Processo (040010000000215202113) não encontrado"
631-R45,DODF 107 10-06-2021 INTEGRA.pdf,invalidado,"Valor OK (68685), mas N° Processo (040010000000208202111) não encontrado"
631-R48,DODF 113 18-06-2021 INTEGRA.pdf,invalidado,"Valor OK (59400), mas N° Processo (0005600000237202188) não encontrado"
631-R49,DODF 053 18-03-2022 INTEGRA.pdf,invalidado,Valor (13033080) E Processo (0030400000692202187) não encontrados no PDF
631-R51,DODF 011 17-01-2022 INTEGRA.pdf,invalidado,Valor (20000) E Processo (0015000000604202166) não encontrados no PDF
631-R53,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (17871906) E Processo (0014400001002201936) não encontrados no PDF
631-R56,DODF 236 12-12-2019 INTEGRA.pdf,invalidado,Valor (20000000) E Processo (31042021) não encontrados no PDF
631-R57,DODF 236 12-12-2019 INTEGRA.pdf,invalidado,Valor (5000000) E Processo (31052021) não encontrados no PDF
631-R58,DODF 011 17-01-2022 INTEGRA.pdf,invalidado,Valor (100000) E Processo (040010000000065202148) não encontrados no PDF
631-R59,DODF 235 17-12-2021 INTEGRA.pdf,invalidado,Valor (9535) E Processo (040010000000068202181) não encontrados no PDF
631-R61,DODF 011 17-01-2022 INTEGRA.pdf,invalidado,Valor (100000) E Processo (040010000000071202103) não encontrados no PDF
631-R62,DODF 011 17-01-2022 INTEGRA.pdf,invalidado,Valor (100000) E Processo (040010000000136202111) não encontrados no PDF
631-R63,DODF 011 17-01-2022 INTEGRA.pdf,invalidado,Valor (100000) E Processo (040010000000194202136) não encontrados no PDF
631-R65,DODF 011 17-01-2022 INTEGRA.pdf,invalidado,Valor (100000) E Processo (040010000000206202122) não encontrados no PDF
631-R66,DODF 011 17-01-2022 INTEGRA.pdf,invalidado,Valor (100000) E Processo (040010000000221202171) não encontrados no PDF
631-R67,DODF 011 17-01-2022 INTEGRA.pdf,invalidado,Valor (100000) E Processo (040010000000424202167) não encontrados no PDF
631-R68,DODF 011 17-01-2022 INTEGRA.pdf,invalidado,Valor (100000) E Processo (040010000000341202178) não encontrados no PDF
631-R69,DODF 011 17-01-2022 INTEGRA.pdf,invalidado,Valor (100000) E Processo (040010000000293202118) não encontrados no PDF
631-R71,DODF 011 17-01-2022 INTEGRA.pdf,invalidado,Valor (100000) E Processo (040010000000451202130) não encontrados no PDF
631-R73,DODF 011 17-01-2022 INTEGRA.pdf,invalidado,Valor (100000) E Processo (040010000000457202115) não encontrados no PDF
631-R74,DODF 121 30-06-2021 INTEGRA.pdf,invalidado,Valor (421827813) E Processo (0011200003279202003) não encontrados no PDF
631-R75,DODF 011 17-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300132979202075) não encontrado"
631-R76,DODF 011 17-01-2022 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300121023202048) não encontrado"
631-R81,DODF 044 07-03-2022 INTEGRA.pdf,invalidado,Valor (73100) E Processo (0040000049552201959) não encontrados no PDF
631-R82,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (375000) E Processo (0015000003728202101) não encontrados no PDF
631-R83,DODF 195 11-10-2019 INTEGRA.pdf,invalidado,Valor (30000) E Processo (0037000000657202110) não encontrados no PDF
631-R87,DODF 184 29-09-2021 INTEGRA.pdf,invalidado,Valor (46512125) E Processo (0004000012912202118) não encontrados no PDF
631-R92,DODF 233 15-12-2021 INTEGRA.pdf,invalidado,Valor (49852763) E Processo (0014500000440202173) não encontrados no PDF
631-R95,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,Valor (51000000) E Processo (0022000005901202163) não encontrados no PDF
632-R100,DODF 245 27-12-2018 INTEGRA.pdf,invalidado,Valor (512500) E Processo (0015000003823202105) não encontrados no PDF
632-R101,DODF 195 11-10-2019 INTEGRA.pdf,invalidado,Valor (835000) E Processo (0015000003825202196) não encontrados no PDF
632-R102,DODF 245 27-12-2018 INTEGRA.pdf,invalidado,Valor (577500) E Processo (0015000003826202131) não encontrados no PDF
632-R103,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (117500) E Processo (0015000003828202120) não encontrados no PDF
632-R105,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (117500) E Processo (0015000003841202189) não encontrados no PDF
632-R106,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (402500) E Processo (0015000003842202123) não encontrados no PDF
632-R107,DODF 195 11-10-2019 INTEGRA.pdf,invalidado,Valor (835000) E Processo (0015000003893202155) não encontrados no PDF
632-R109,DODF 245 27-12-2018 INTEGRA.pdf,invalidado,Valor (487500) E Processo (0015000003903202152) não encontrados no PDF
632-R110,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (305000) E Processo (0015000003905202141) não encontrados no PDF
632-R114,DODF 227 29-11-2019 INTEGRA.pdf,invalidado,Valor (315000) E Processo (0015000003244202154) não encontrados no PDF
632-R115,DODF 107 10-06-2021 INTEGRA.pdf,invalidado,Valor (660000) E Processo (0015000003247202198) não encontrados no PDF
632-R120,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (402500) E Processo (0015000003298202110) não encontrados no PDF
632-R121,DODF 222 22-11-2018 INTEGRA.pdf,invalidado,Valor (360000) E Processo (0015000003307202172) não encontrados no PDF
632-R122,DODF 245 27-12-2018 INTEGRA.pdf,invalidado,Valor (487500) E Processo (0015000003309202161) não encontrados no PDF
632-R124,DODF 231 06-12-2018 INTEGRA.pdf,invalidado,Valor (630000) E Processo (0015000003383202188) não encontrados no PDF
632-R125,DODF 222 22-11-2018 INTEGRA.pdf,invalidado,Valor (360000) E Processo (0015000003385202177) não encontrados no PDF
632-R127,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (817500) E Processo (0015000003393202113) não encontrados no PDF
632-R129,DODF 226 06-12-2021 INTEGRA.pdf,invalidado,Valor (715000) E Processo (0015000003603202173) não encontrados no PDF
632-R130,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,Valor (1020000) E Processo (0015000003607202151) não encontrados no PDF
632-R131,DODF 227 29-11-2019 INTEGRA.pdf,invalidado,Valor (262500) E Processo (0015000003609202141) não encontrados no PDF
632-R132,DODF 060 29-03-2019 INTEGRA.pdf,invalidado,Valor (917500) E Processo (0015000003612202164) não encontrados no PDF
632-R133,DODF 231 06-12-2018 INTEGRA.pdf,invalidado,Valor (597500) E Processo (0015000003614202153) não encontrados no PDF
632-R134,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (817500) E Processo (0015000003616202142) não encontrados no PDF
632-R136,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (157500) E Processo (0015000003626202188) não encontrados no PDF
632-R137,DODF 222 22-11-2018 INTEGRA.pdf,invalidado,Valor (360000) E Processo (0015000003627202122) não encontrados no PDF
632-R138,DODF 060 29-03-2019 INTEGRA.pdf,invalidado,Valor (917500) E Processo (0015000003632202135) não encontrados no PDF
632-R139,DODF 245 27-12-2018 INTEGRA.pdf,invalidado,Valor (577500) E Processo (0015000003633202180) não encontrados no PDF
632-R141,DODF 224 26-11-2019 INTEGRA.pdf,invalidado,Valor (182500) E Processo (0015000003662202141) não encontrados no PDF
632-R142,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (397500) E Processo (0015000003665202185) não encontrados no PDF
632-R143,DODF 195 11-10-2019 INTEGRA.pdf,invalidado,Valor (835000) E Processo (0015000003670202198) não encontrados no PDF
632-R145,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (717500) E Processo (0015000003675202111) não encontrados no PDF
632-R146,DODF 173 14-09-2021 INTEGRA.pdf,invalidado,Valor (635000) E Processo (0015000003677202118) não encontrados no PDF
632-R147,DODF 060 29-03-2019 INTEGRA.pdf,invalidado,Valor (917500) E Processo (0015000003684202110) não encontrados no PDF
632-R148,DODF 245 27-12-2018 INTEGRA.pdf,invalidado,Valor (512500) E Processo (0015000003685202156) não encontrados no PDF
632-R149,DODF 107 10-06-2021 INTEGRA.pdf,invalidado,Valor (660000) E Processo (0015000003686202109) não encontrados no PDF
632-R151,DODF 231 06-12-2018 INTEGRA.pdf,invalidado,Valor (630000) E Processo (0015000003688202190) não encontrados no PDF
632-R152,DODF 245 27-12-2018 INTEGRA.pdf,invalidado,Valor (185000) E Processo (0015000003689202134) não encontrados no PDF
632-R153,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (447500) E Processo (0015000003925202112) não encontrados no PDF
632-R154,DODF 102 01-06-2021 INTEGRA.pdf,invalidado,Valor (522500) E Processo (0015000003929202109) não encontrados no PDF
632-R157,DODF 102 01-06-2021 INTEGRA.pdf,invalidado,Valor (522500) E Processo (0015000003932202114) não encontrados no PDF
632-R158,DODF 226 06-12-2021 INTEGRA.pdf,invalidado,Valor (715000) E Processo (0015000003935202158) não encontrados no PDF
632-R159,DODF 143 30-07-2021 INTEGRA.pdf,invalidado,Valor (527500) E Processo (0015000003939202136) não encontrados no PDF
632-R160,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (380000) E Processo (0015000003940202161) não encontrados no PDF
632-R161,DODF 143 30-07-2021 INTEGRA.pdf,invalidado,Valor (527500) E Processo (0015000003941202113) não encontrados no PDF
632-R162,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (615000) E Processo (0015000003945202193) não encontrados no PDF
632-R163,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (717500) E Processo (0015000003947202182) não encontrados no PDF
632-R164,DODF 224 26-11-2019 INTEGRA.pdf,invalidado,Valor (182500) E Processo (0015000003949202171) não encontrados no PDF
632-R165,DODF 207 30-10-2019 INTEGRA.pdf,invalidado,Valor (475000) E Processo (0015000003950202104) não encontrados no PDF
632-R166,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (447500) E Processo (0015000003951202141) não encontrados no PDF
632-R167,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (437500) E Processo (0015000003957202118) não encontrados no PDF
632-R168,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (397500) E Processo (0015000003992202137) não encontrados no PDF
632-R169,DODF 227 29-11-2019 INTEGRA.pdf,invalidado,Valor (315000) E Processo (0015000004044202119) não encontrados no PDF
632-R170,DODF 222 22-11-2018 INTEGRA.pdf,invalidado,Valor (425000) E Processo (0015000004046202116) não encontrados no PDF
632-R171,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (817500) E Processo (0015000004140202167) não encontrados no PDF
632-R172,DODF 226 06-12-2021 INTEGRA.pdf,invalidado,Valor (715000) E Processo (0015000004090202118) não encontrados no PDF
632-R173,DODF 245 27-12-2018 INTEGRA.pdf,invalidado,Valor (185000) E Processo (0015000003848202109) não encontrados no PDF
632-R174,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (375000) E Processo (0015000003810202128) não encontrados no PDF
632-R175,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (615000) E Processo (0015000003377202121) não encontrados no PDF
632-R177,DODF 226 06-12-2021 INTEGRA.pdf,invalidado,Valor (48679527) E Processo (0014700000138202088) não encontrados no PDF
632-R178,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (2520000) E Processo (0030800000370202125) não encontrados no PDF
632-R188,DODF 173 14-09-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300082835202061) não encontrado"
632-R189,DODF 173 14-09-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300059388202127) não encontrado"
632-R190,DODF 173 14-09-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300090448202189) não encontrado"
632-R191,DODF 173 14-09-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300102384201951) não encontrado"
632-R198,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,Valor (1170000) E Processo (0040000019724202001) não encontrados no PDF
632-R202,DODF 173 14-09-2021 INTEGRA.pdf,invalidado,Valor (7000000) E Processo (0019300001298202151) não encontrados no PDF
632-R204,DODF 195 11-10-2019 INTEGRA.pdf,invalidado,Valor (350000) E Processo (0002000028112202193) não encontrados no PDF
632-R221,DODF 173 14-09-2021 INTEGRA.pdf,invalidado,Valor (46934904) E Processo (0402600032584202160) não encontrados no PDF
632-R227,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (7180000) E Processo (0401200004557202066) não encontrados no PDF
632-R229,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (305000) E Processo (0015000003922202189) não encontrados no PDF
632-R230,DODF 226 06-12-2021 INTEGRA.pdf,invalidado,Valor (715000) E Processo (0015000003263202181) não encontrados no PDF
632-R231,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (380000) E Processo (0015000003269202158) não encontrados no PDF
632-R232,DODF 207 30-10-2019 INTEGRA.pdf,invalidado,Valor (475000) E Processo (0015000003273202116) não encontrados no PDF
632-R233,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (615000) E Processo (0015000003274202161) não encontrados no PDF
632-R234,DODF 195 11-10-2019 INTEGRA.pdf,invalidado,"Valor OK (340000), mas N° Processo (0015000003372202106) não encontrado"
632-R235,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (875000) E Processo (0015000003386202111) não encontrados no PDF
632-R236,DODF 224 26-11-2019 INTEGRA.pdf,invalidado,Valor (182500) E Processo (0015000003617202197) não encontrados no PDF
632-R237,DODF 071 15-04-2019 INTEGRA.pdf,invalidado,Valor (787500) E Processo (0015000003687202145) não encontrados no PDF
632-R71,DODF 173 14-09-2021 INTEGRA.pdf,invalidado,Valor (105294054) E Processo (0002000004011202046) não encontrados no PDF
632-R76,DODF 231 06-12-2018 INTEGRA.pdf,invalidado,Valor (1280000) E Processo (0015000004047202152) não encontrados no PDF
632-R79,DODF 173 14-09-2021 INTEGRA.pdf,invalidado,Valor (635000) E Processo (0015000003709202177) não encontrados no PDF
632-R82,DODF 207 30-10-2019 INTEGRA.pdf,invalidado,Valor (475000) E Processo (0015000003723202171) não encontrados no PDF
632-R84,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (375000) E Processo (0015000003728202101) não encontrados no PDF
632-R87,DODF 226 06-12-2021 INTEGRA.pdf,invalidado,Valor (715000) E Processo (0015000003744202196) não encontrados no PDF
632-R92,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (875000) E Processo (0015000003777202136) não encontrados no PDF
632-R93,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (447500) E Processo (0015000003779202125) não encontrados no PDF
632-R94,DODF 245 27-12-2018 INTEGRA.pdf,invalidado,Valor (487500) E Processo (0015000003789202161) não encontrados no PDF
632-R96,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,Valor (1020000) E Processo (0015000003798202151) não encontrados no PDF
632-R97,DODF 173 14-09-2021 INTEGRA.pdf,invalidado,Valor (635000) E Processo (0015000003802202181) não encontrados no PDF
632-R98,DODF 071 15-04-2019 INTEGRA.pdf,invalidado,Valor (787500) E Processo (0015000003819202139) não encontrados no PDF
632-R99,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (305000) E Processo (0015000003820202163) não encontrados no PDF
633-R102,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (594000) E Processo (0014400000972202139) não encontrados no PDF
633-R106,DODF 235 17-12-2021 INTEGRA.pdf,invalidado,Valor (486000) E Processo (0019300000496202106) não encontrados no PDF
633-R107,DODF 222 22-11-2018 INTEGRA.pdf,invalidado,Valor (345000) E Processo (0015000003909202120) não encontrados no PDF
633-R114,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (448000) E Processo (0006300003768202170) não encontrados no PDF
633-R119,DODF 236 12-12-2019 INTEGRA.pdf,invalidado,Valor (20000000) E Processo (0410011932021) não encontrados no PDF
633-R121,DODF 184 29-09-2021 INTEGRA.pdf,invalidado,Valor (20103272) E Processo (0006300005024202190) não encontrados no PDF
633-R122,DODF 181 24-09-2021 INTEGRA.pdf,invalidado,Valor (75356090) E Processo (0008000175762202111) não encontrados no PDF
633-R123,DODF 184 29-09-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300084612202038) não encontrado"
633-R124,DODF 184 29-09-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300051469202189) não encontrado"
633-R125,DODF 184 29-09-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300123476202017) não encontrado"
633-R126,DODF 184 29-09-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300097502202036) não encontrado"
633-R138,DODF 233 15-12-2021 INTEGRA.pdf,invalidado_extrato_ruim,Não foi possível extrair N° do Processo do extrato
633-R139,DODF 222 22-11-2018 INTEGRA.pdf,invalidado,Valor (66000000) E Processo (0004000005423202118) não encontrados no PDF
633-R142,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (199290004) E Processo (0410010472021) não encontrados no PDF
633-R145,DODF 107 10-06-2021 INTEGRA.pdf,invalidado,Valor (7350000) E Processo (0005200023258202001) não encontrados no PDF
633-R152,DODF 233 15-12-2021 INTEGRA.pdf,invalidado,Valor (160000000) E Processo (0005200021015202021) não encontrados no PDF
633-R180,DODF 184 29-09-2021 INTEGRA.pdf,invalidado,"Valor OK (27500), mas N° Processo (0013200002509202115) não encontrado"
633-R185,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (1015401310) E Processo (0401200003844202130) não encontrados no PDF
633-R191,DODF 195 11-10-2019 INTEGRA.pdf,invalidado,Valor (4340000) E Processo (0005200031022202111) não encontrados no PDF
633-R192,DODF 115 19-06-2019 INTEGRA.pdf,invalidado,Valor (10700000) E Processo (0005200022059202159) não encontrados no PDF
633-R98,DODF 193 09-10-2019 INTEGRA.pdf,invalidado,Valor (369000) E Processo (0014900000819202171) não encontrados no PDF
633-R99,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (418500) E Processo (0036600001150202151) não encontrados no PDF
634-R100,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (335800033) E Processo (0022000005741202152) não encontrados no PDF
634-R101,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (108000000) E Processo (0002000032381202073) não encontrados no PDF
634-R103,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300026448202125) não encontrado"
634-R104,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300130405202062) não encontrado"
634-R105,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300107081202069) não encontrado"
634-R106,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300078842202068) não encontrado"
634-R107,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300040689202187) não encontrado"
634-R108,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300067815202141) não encontrado"
634-R109,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300073998202052) não encontrado"
634-R110,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300009474202199) não encontrado"
634-R111,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300087089202182) não encontrado"
634-R112,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300107876201933) não encontrado"
634-R114,DODF 195 11-10-2019 INTEGRA.pdf,invalidado,Valor (872000) E Processo (0002000009058202187) não encontrados no PDF
634-R115,DODF 138 24-07-2019 INTEGRA.pdf,invalidado,Valor (135000) E Processo (0015100000859202109) não encontrados no PDF
634-R119,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (20000) E Processo (0015000000589202156) não encontrados no PDF
634-R125,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000758202131) não encontrados no PDF
634-R126,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000447202071) não encontrados no PDF
634-R127,DODF 236 12-12-2019 INTEGRA.pdf,invalidado,Valor (1000000) E Processo (040010000000801202168) não encontrados no PDF
634-R129,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000747202151) não encontrados no PDF
634-R130,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000702202186) não encontrados no PDF
634-R131,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000817202171) não encontrados no PDF
634-R133,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000703202121) não encontrados no PDF
634-R134,DODF 236 12-12-2019 INTEGRA.pdf,invalidado,Valor (1000000) E Processo (040010000000706202164) não encontrados no PDF
634-R135,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000788202147) não encontrados no PDF
634-R136,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000790202116) não encontrados no PDF
634-R137,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000704202175) não encontrados no PDF
634-R138,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000858202167) não encontrados no PDF
634-R139,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000861202181) não encontrados no PDF
634-R140,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000860202136) não encontrados no PDF
634-R141,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000862202125) não encontrados no PDF
634-R149,DODF 181 24-09-2021 INTEGRA.pdf,invalidado,Valor (987500) E Processo (0039100008521202155) não encontrados no PDF
634-R153,DODF 231 06-12-2018 INTEGRA.pdf,invalidado,Valor (72000000) E Processo (0410015372021) não encontrados no PDF
634-R157,DODF 236 12-12-2019 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300054013201956) não encontrado"
634-R162,DODF 126 07-07-2021 INTEGRA.pdf,invalidado,Valor (868396500) E Processo (0008000143408202110) não encontrados no PDF
634-R165,DODF 233 15-12-2021 INTEGRA.pdf,invalidado,Valor (78000000) E Processo (0410015162021) não encontrados no PDF
634-R167,DODF 233 15-12-2021 INTEGRA.pdf,invalidado,Valor (78000000) E Processo (0410015272021) não encontrados no PDF
634-R168,DODF 207 30-10-2019 INTEGRA.pdf,invalidado,Valor (54000000) E Processo (0410015262021) não encontrados no PDF
634-R169,DODF 233 15-12-2021 INTEGRA.pdf,invalidado,Valor (78000000) E Processo (0410015232021) não encontrados no PDF
634-R170,DODF 110 15-06-2021 INTEGRA.pdf,invalidado,Valor (102000000) E Processo (0410015462021) não encontrados no PDF
634-R173,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300071746202099) não encontrado"
634-R174,DODF 195 11-10-2019 INTEGRA.pdf,invalidado,Valor (36330000) E Processo (0019300000401202146) não encontrados no PDF
634-R175,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (6950000) E Processo (0019300000401202146) não encontrados no PDF
634-R184,DODF 191 08-10-2021 INTEGRA.pdf,invalidado,Valor (4710000) E Processo (0040000001818202016) não encontrados no PDF
634-R185,DODF 235 17-12-2021 INTEGRA.pdf,invalidado,Valor (17573322) E Processo (0400900000886202169) não encontrados no PDF
634-R187,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000748202100) não encontrados no PDF
634-R189,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (5000000) E Processo (0039200010159202154) não encontrados no PDF
634-R190,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000759202185) não encontrados no PDF
634-R191,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,Valor (500000) E Processo (040010000000746202114) não encontrados no PDF
634-R97,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300101012202122) não encontrado"
634-R98,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300108854202024) não encontrado"
634-R99,DODF 232 14-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300121716202111) não encontrado"
635-R100,DODF 224 02-12-2021 INTEGRA.pdf,invalidado,Valor (30890586) E Processo (0009400005996202144) não encontrados no PDF
635-R101,DODF 224 02-12-2021 INTEGRA.pdf,invalidado,Valor (127314153) E Processo (0009400005998202133) não encontrados no PDF
635-R103,DODF 224 02-12-2021 INTEGRA.pdf,invalidado_extrato_ruim,Não foi possível extrair N° do Processo do extrato
635-R105,DODF 123 02-07-2021 INTEGRA.pdf,invalidado,Valor (70247405) E Processo (0014100004476201914) não encontrados no PDF
635-R113,DODF 138 24-07-2019 INTEGRA.pdf,invalidado,Valor (969150) E Processo (0005300049648202156) não encontrados no PDF
635-R114,DODF 029 09-02-2018 INTEGRA.pdf,invalidado,Valor (8250000) E Processo (0005300120479202171) não encontrados no PDF
635-R117,DODF 224 02-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300076234202019) não encontrado"
635-R118,DODF 224 02-12-2021 INTEGRA.pdf,invalidado,"Valor OK (100), mas N° Processo (0005300079682202155) não encontrado"
635-R119,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (18000000) E Processo (0005300084410202177) não encontrados no PDF
635-R121,DODF 123 02-07-2021 INTEGRA.pdf,invalidado,Valor (81240) E Processo (0009000020221202110) não encontrados no PDF
635-R122,DODF 245 27-12-2018 INTEGRA.pdf,invalidado,Valor (31500) E Processo (0009000020221202110) não encontrados no PDF
635-R126,DODF 019 27-01-2022 INTEGRA.pdf,invalidado,Valor (25913232) E Processo (0060000011083202127) não encontrados no PDF
635-R128,DODF 207 30-10-2019 INTEGRA.pdf,invalidado,Valor (45900) E Processo (0402900000045202187) não encontrados no PDF
635-R129,DODF 215 18-11-2021 INTEGRA.pdf,invalidado,Valor (215000) E Processo (0402900000045202187) não encontrados no PDF
635-R130,DODF 236 20-12-2021 INTEGRA.pdf,invalidado,Valor (35500) E Processo (0402900000045202187) não encontrados no PDF
635-R131,DODF 071 15-04-2019 INTEGRA.pdf,invalidado,Valor (27500) E Processo (0022000002816202143) não encontrados no PDF
635-R146,DODF 224 02-12-2021 INTEGRA.pdf,invalidado,Valor (3292630) E Processo (0040000032644202114) não encontrados no PDF
635-R147,DODF 224 02-12-2021 INTEGRA.pdf,invalidado,Valor (1928320) E Processo (0401200003874202146) não encontrados no PDF
635-R81,DODF 181 24-09-2021 INTEGRA.pdf,invalidado,Valor (479789055) E Processo (0008000223438202117) não encontrados no PDF
