id,is_correct,question,ground_truth_answer,generated_answer,retrieved_contexts
prestação_de_serviços_de_vigilância_e_segurança_armada_do_pa_00_v0,True,"Qual é o valor total para a prestação de serviços de vigilância e segurança armada nas dependências do BRB, especificamente na região sudeste, na cidade do Rio de Janeiro?","R$459.460,89","O valor total para a prestação de serviços de vigilância nas dependências do BRB, especificamente na região sudeste, na cidade do Rio de Janeiro, é de R$ 459.460,89. Esse valor é referente ao serviço de vigilância para os PA localizados na região sudeste, na cidade do Rio de Janeiro/RJ, com vigência de 05/07/2021 à 05/01/2024.","[""empregados e usuários nas dependências do BRB, no desenvolvimento da atividade\nde vigilante, para os PA localizados na região sudeste, na cidade do Rio de Janeiro\n/RJ. Vigência: 05/07/2021 à 05/01/2024. Valor Total: R$ 459.460,89 (Quatrocentos e"", ""empregados e usuários nas dependências do BRB, no desenvolvimento da atividade\nde vigilante, para os PA localizados na região sudeste, na cidade de São Paulo/SP.\nVigência: 30/06/2021 à 30/12/2023. Valor Total: R$ 315.000,00 (Trezentos e quinze"", ""patrimônio, empregados e usuários nas dependências do BRB, no desenvolvimento\nda atividade de vigilante, para os PA localizados na região sudeste, na cidade de\nUnaí/MG. Vigência: 02/07/2021 à 02/01/2024. Valor Total: R$ 527.499,95"", ""ser viços de manutenção preventiva e corretiva, com fornecimento e substituição de peças,\nem portões e cancelas automáticas de propriedade do BRB. Vigência: 09/06/2021 à\n09/12/2023. Valor Total: R$ 94.077,60 (Noventa e quatro mil e setenta e sete reais e"", ""do período de execução dos serviços, por 15 (quinze) dias, inciso II, art. 57 da Lei nº\n8.666/93, Vigência: a partir de 23 de janeiro de 2022. Valor: R$ 130.330,80 (cento e"", ""02.282.727/0001-34. Valor: R$ 2.279.338,62. Objeto: prestação de serviços contínuos de\nvigilância patrimonial (armada e desarmada), com fornecimento de mão-de-obra,\nmateriais e equipamentos. Vigência de até 180 (cento e oitenta) dias, nos termos do inciso"", ""pelo artigo 1º, inciso III, da Portaria nº 09, de 19 de janeiro de 2021, da Secretaria de\nEstado de Segurança Pública do Distrito Federal, publicada no DODF nº 16, de 25 de\njaneiro de 2021, e considerando as razões de necessidade do serviço extraordinária"", ""prestação de serviços de vigilância ostensiva, com uso de armas não letais e supervisão motorizada, com\ndisponibilização de equipamentos e materiais para os próprios da Companhia Urbanizadora da Nova"", ""o em:\n12/09/2019. Valor: R$ 300.000,00. Objeto do contrato: Serviços relativos a esquadrias, revestimento e\nhidrossanitárias nas dependências do BRB localizadas no Distrito Federal, Goiás e Minas Gerais."", ""BRB Nº 196/2019. Firmado em: 01/12/2019. Valor: R$ 8.995.879,20. Objeto do contrato: prestação dos\nserviços de seguro de vida em grupo para empregados ativos, aposentados e ex\n-empregados do BRB. Vigência:""]"
prestação_de_serviços_de_vigilância_e_segurança_armada_do_pa_00_v1,False,"Quanto custa o serviço de vigilância e segurança armada para os postos de atendimento localizados na região sudeste, no Rio de Janeiro?","R$459.460,89",A informação solicitada não foi encontrada no contexto fornecido.,"[""de serviços especializados de vigilância ostensiva armada e desarmada, diurna e noturna, fixa\ne motorizada, para atender os próprios do Governo do Distrito Federal, conforme espe-"", ""de serviços especializados de vigilância ostensiva armada e desarmada, diurna e noturna, fixa\ne motorizada, para atender os próprios do Governo do Distrito Federal, conforme espe-"", ""de serviços especializados de vigilância ostensiva armada e desarmada, diurna e noturna, fixa\ne motorizada, para atender os próprios do Governo do Distrito Federal, conforme espe-"", ""prestação de serviços de vigilância ostensiva, com uso de armas não letais e supervisão motorizada, com\ndisponibilização de equipamentos e materiais para os próprios da Companhia Urbanizadora da Nova"", ""pelo artigo 1º, inciso III, da Portaria nº 09, de 19 de janeiro de 2021, da Secretaria de\nEstado de Segurança Pública do Distrito Federal, publicada no DODF nº 16, de 25 de\njaneiro de 2021, e considerando as razões de necessidade do serviço extraordinária"", ""serviços especializados de vigilância ostensiva armada e desarmada, diurna e noturna, fixa e\nmotorizada, para atender os próprios do Governo do Distrito Federal, conforme especificações no"", ""serviços especializados de vigilância ostensiva armada e desarmada, diurna e noturna, fixa e\nmotorizada, para atender a Secretaria de Estado de Saúde do Distrito Federal, consoante às"", ""de serviços especializados de vigilância ostensiva armada e desarmada, diurna e noturna, fixa\ne motorizada, para atender a Secretaria de Estado de Saúde do Distrito Federal, consoante às"", ""DISTRITO FEDERAL e a empresa BRASFORT EMPRESA DE SEGURANÇA\nLTDA, que tem por objeto a prestação de serviços especializados de vigilância\nostensiva armada e desarmada, diurna e noturna, fixa e motorizada, para atender os"", ""prestação de serviços especializados de vigilância ostensiva armada e desarmada, diurna e noturna, fixa\ne motorizada, para atender os próprios do Governo do Distrito Federal, conforme especificações no""]"
prestação_de_serviços_de_vigilância_e_segurança_armada_do_pa_00_v2,True,"Qual é o montante financeiro necessário para a contratação de serviços de segurança armada para as dependências do BRB na cidade do Rio de Janeiro, região sudeste?","R$459.460,89","O valor total para a contratação de serviços de segurança armada para as dependências do BRB na cidade do Rio de Janeiro, região sudeste, é de R$ 459.460,89. Esse montante foi destinado à prestação de serviços de vigilância ostensiva armada e desarmada, diurna e noturna, para atender às necessidades do BRB, conforme detalhado no contexto fornecido.","[""empregados e usuários nas dependências do BRB, no desenvolvimento da atividade\nde vigilante, para os PA localizados na região sudeste, na cidade do Rio de Janeiro\n/RJ. Vigência: 05/07/2021 à 05/01/2024. Valor Total: R$ 459.460,89 (Quatrocentos e"", ""pelo artigo 1º, inciso III, da Portaria nº 09, de 19 de janeiro de 2021, da Secretaria de\nEstado de Segurança Pública do Distrito Federal, publicada no DODF nº 16, de 25 de\njaneiro de 2021, e considerando as razões de necessidade do serviço extraordinária"", ""afastamento para frequentar o Encontro Nacional de Aviação de Segurança Pú\nblica e Defesa Civil no\nRio de Janeiro/RJ...\"".\nPOLÍCIA MILITAR DO DISTRITO FEDERAL\nDEPARTAMENTO DE LOGÍSTICA E FINANÇAS\nDESPACHO DO CHEFE\nEm 29 de maio de 2019"", ""DISTRITO FEDERAL e a empresa BRASFORT EMPRESA DE SEGURANÇA\nLTDA, que tem por objeto a prestação de serviços especializados de vigilância\nostensiva armada e desarmada, diurna e noturna, fixa e motorizada, para atender os"", ""Estado de Segurança Pública do Distrito Federal, publicada no DODF nº 16, de 25 de\njaneiro de 2021, considerando as razões de necessidade do serviço extraordinária,\nfundamentada nos termos do processo 00050-00000911/2021-93, resolve:"", ""DEPARTAMENTO DE LOGÍSTICA E FINANÇAS\n \nPORTARIA Nº 14, DE 24 DE JANEIRO DE 2022\nO CHEFE DO DEPARTAMENTO DE LOGÍSTICA E FINANÇAS, DA POLÍCIA\nMILITAR DO DISTRITO FEDERAL, no uso da atribuição prevista no artigo 2º, inciso"", ""devidamente instituída pela Ordem de Serviço nº 34, de 30 de janeiro de 2020 (DODF nº\n22, de 31 de janeiro de 2019, página 24), dos servidores Analistas de Gestão e\nFiscalização Rodoviária, Agentes de Trânsito Rodoviário e Técnicos de Planejamento"", ""Subchefia de Operações de Segurança da Casa Militar do Distrito Federal.\nTORNAR SEM EFEITO no Decreto de 21 de janeiro de 2019, publicado no DODF n° 07 Edição\nExtra, de 21 de janeiro de 2019, página 16, ato que nomeou o MAJ QOPM WALDICHAR\nBEL"", ""Art. 2º Esta Portaria entra em vigor na data de sua publicação.\nJEAN FRANÇOIS DE F. SIRINO\nSECRETARIA DE ESTADO\nDE SEGURANÇA PÚBLICA\nCASA MILITAR\n \nDESPACHO DO CHEFE\nEm 11 de janeiro de 2022"", ""Objeto: Contratação de empresa especializada em serviços de brigada contra incêndio e\npânico, com alocação de bombeiros civis em postos diurnos e noturnos, com o\nfornecimento de materiais, equipamentos e acessórios para atender a demanda do BRB.""]"
prestação_de_serviços_de_vigilância_e_segurança_armada_do_pa_00_v0,True,Qual é o valor total para a prestação de serviços de vigilância e segurança armada nas dependências do BRB na cidade de Unaí/MG?,"R$527.499,95","O valor total para a prestação de serviços de vigilância nas dependências do BRB na cidade de Unaí/MG é R$ 527.499,95.","[""patrimônio, empregados e usuários nas dependências do BRB, no desenvolvimento\nda atividade de vigilante, para os PA localizados na região sudeste, na cidade de\nUnaí/MG. Vigência: 02/07/2021 à 02/01/2024. Valor Total: R$ 527.499,95"", ""ser viços de manutenção preventiva e corretiva, com fornecimento e substituição de peças,\nem portões e cancelas automáticas de propriedade do BRB. Vigência: 09/06/2021 à\n09/12/2023. Valor Total: R$ 94.077,60 (Noventa e quatro mil e setenta e sete reais e"", ""empregados e usuários nas dependências do BRB, no desenvolvimento da atividade\nde vigilante, para os PA localizados na região sudeste, na cidade de São Paulo/SP.\nVigência: 30/06/2021 à 30/12/2023. Valor Total: R$ 315.000,00 (Trezentos e quinze"", ""impermeabilização e reforma de cobertura nas dependências do BRB. Vigência:\n27/07/2021 a 27/07/2022. Valor Total: R$ 2.499.996,18 (Dois milhões, quatrocentos e\nnoventa e nove mil, novecentos e noventa e seis reais e dezoito centavos). Gestor: Mariana"", ""42/2021. Objeto: Registro de preços para prestação de serviço de impermeabilização e\nreforma de cobertura nas dependências do BRB. Vigência: 28/07/2021 a 28/07/2022.\nValor Total: R$ 5.799.999,98 (Cinco Milhões, setecentos e noventa e nove mil,"", ""empregados e usuários nas dependências do BRB, no desenvolvimento da atividade\nde vigilante, para os PA localizados na região sudeste, na cidade do Rio de Janeiro\n/RJ. Vigência: 05/07/2021 à 05/01/2024. Valor Total: R$ 459.460,89 (Quatrocentos e"", ""dependências da Agência Cuiabá do BRB. Vigência: 06/08/2021 à 06/08/2024. Valor\nTotal: R$ 116.059,32 (Cento e dezesseis mil e cinquenta e nove reais e trinta e dois\ncentavos). Gestor: Silas Campos Teixeira. Signatário pelo BRB: Cristiane Maria"", ""02.282.727/0001-34. Valor: R$ 2.279.338,62. Objeto: prestação de serviços contínuos de\nvigilância patrimonial (armada e desarmada), com fornecimento de mão-de-obra,\nmateriais e equipamentos. Vigência de até 180 (cento e oitenta) dias, nos termos do inciso"", ""especializada para a prestação dos serviços de manutenções para os veículos pertencentes à frota do BRB.\nVigência: 12/7/2019 à 12/7/2020. Valor: R$ 3.668,25 (três mil seiscentos e sessenta e oito reais e vinte e"", ""BRB Nº 196/2019. Firmado em: 01/12/2019. Valor: R$ 8.995.879,20. Objeto do contrato: prestação dos\nserviços de seguro de vida em grupo para empregados ativos, aposentados e ex\n-empregados do BRB. Vigência:""]"
prestação_de_serviços_de_vigilância_e_segurança_armada_do_pa_00_v1,False,"Quanto custa o serviço de vigilância e segurança armada para os PA localizados na região sudeste, especificamente em Unaí/MG?","R$527.499,95",A informação solicitada não foi encontrada no contexto fornecido.,"[""prestação de serviços de vigilância ostensiva, com uso de armas não letais e supervisão motorizada, com\ndisponibilização de equipamentos e materiais para os próprios da Companhia Urbanizadora da Nova"", ""serviços de VIGILÂNCIA OSTENSIVA FIXA E MOTORIZADA, com uso de armas não\nletais e supervisão, bem como SERVIÇOS DE MONITORAMENTO ELETRÔNICO,\nincluindo instalação, configuração, manutenção e operação de sistema digital, com"", ""de serviços especializados de vigilância ostensiva armada e desarmada, diurna e noturna, fixa\ne motorizada, para atender os próprios do Governo do Distrito Federal, conforme espe-"", ""de serviços especializados de vigilância ostensiva armada e desarmada, diurna e noturna, fixa\ne motorizada, para atender os próprios do Governo do Distrito Federal, conforme espe-"", ""de serviços especializados de vigilância ostensiva armada e desarmada, diurna e noturna, fixa\ne motorizada, para atender os próprios do Governo do Distrito Federal, conforme espe-"", ""BRASFORT EMPRESA DE SEGURANÇA LTDA, que tem por objeto a prestação de serviços\nespecializados de vigilância ostensiva armada e desarmada, diurna e noturna, fixa e motorizada, para"", ""credenciamento Nº46/2018. Objeto: Prestação de serviços em saúde na área específica de\nsaúde física em geral, para atender aos Policiais Militares do Distrito Federal, ativos e"", ""Credenciamento nº 22/2018. Objeto: Prestação de serviços em saúde na área específica de\nSaúde Fisíca Em Geral, para atender aos Policiais Militares do Distrito Federal, ativos e"", ""serviços especializados de vigilância ostensiva armada e desarmada, diurna e noturna, fixa e\nmotorizada, para atender a Secretaria de Estado de Saúde do Distrito Federal, consoante às"", ""de serviços especializados de vigilância ostensiva armada e desarmada, diurna e noturna, fixa\ne motorizada, para atender a Secretaria de Estado de Saúde do Distrito Federal, consoante às""]"
prestação_de_serviços_de_vigilância_e_segurança_armada_do_pa_00_v2,True,"Qual é o valor exato para o desenvolvimento da atividade de vigilante na região sudeste, na cidade de Unaí/MG, para a prestação de serviços de segurança armada?","R$527.499,95","O valor exato para o desenvolvimento da atividade de vigilante na região sudeste, na cidade de Unaí/MG, para a prestação de serviços de segurança armada é de R$ 527.499,95. Esse valor refere-se especificamente ao serviço de vigilância nas dependências do BRB, conforme detalhado no contexto fornecido.","[""patrimônio, empregados e usuários nas dependências do BRB, no desenvolvimento\nda atividade de vigilante, para os PA localizados na região sudeste, na cidade de\nUnaí/MG. Vigência: 02/07/2021 à 02/01/2024. Valor Total: R$ 527.499,95"", ""empregados e usuários nas dependências do BRB, no desenvolvimento da atividade\nde vigilante, para os PA localizados na região sudeste, na cidade de São Paulo/SP.\nVigência: 30/06/2021 à 30/12/2023. Valor Total: R$ 315.000,00 (Trezentos e quinze"", ""empregados e usuários nas dependências do BRB, no desenvolvimento da atividade\nde vigilante, para os PA localizados na região sudeste, na cidade do Rio de Janeiro\n/RJ. Vigência: 05/07/2021 à 05/01/2024. Valor Total: R$ 459.460,89 (Quatrocentos e"", ""ades de escolta ao\ntransporte de valores, e desenvolvimento, operacionalização e aperfeiçoamento de um sistema de\npoliciamento ostensivo e especializado e de segurança estratégica nas áreas públicas adjacentes ao"", ""prestação de serviços de vigilância ostensiva, com uso de armas não letais e supervisão motorizada, com\ndisponibilização de equipamentos e materiais para os próprios da Companhia Urbanizadora da Nova"", ""02.282.727/0001-34. Valor: R$ 2.279.338,62. Objeto: prestação de serviços contínuos de\nvigilância patrimonial (armada e desarmada), com fornecimento de mão-de-obra,\nmateriais e equipamentos. Vigência de até 180 (cento e oitenta) dias, nos termos do inciso"", ""operacionais policiais militares. VALOR: R$ 24.835,00 (vinte e quatro mil, oitocentos e\ntrinta e cinco reais), procedentes do Orçamento do Distrito Federal para o corrente\nexercício. NOTA DE EMPENHO: 2021NE412, emitida em 01/12/2021. FONTE DE"", ""segurança contra incêndio, pânico, abandono de edificações, primeiros socorros,\ntreinamento de bombeiros voluntários, desenvolvimento e implantação de política\nprevencionista (PPCI). Valor: R$ 1.832.521,68. Unidade Gestora 010101, gestão 00001,"", ""valor de R$ 13.699,00 (treze mil, seiscentos e noventa e nove reais), referente a prestação\nde serviços médicos para atender os beneficiários da Polícia Militar do Distrito Federal no"", ""materiais diversos de perícia criminal militar, novos e de primeiro uso, conforme especificações e\nquantidades estimadas descritas no anexo A do Termo de Referência. Valor: R\n$ 417.566,81""]"
prestação_de_serviços_de_vigilância_e_segurança_armada_do_pa_00_v0,True,"Qual é o custo total para a prestação de serviços de vigilância e segurança armada nas dependências do BRB, especificamente na região sudeste, cidade de São Paulo?","R$315.000,00","O custo total para a prestação de serviços de vigilância e segurança armada nas dependências do BRB, especificamente na região sudeste, cidade de São Paulo, é de R$ 315.000,00 (Trezentos e quinze mil reais).","[""empregados e usuários nas dependências do BRB, no desenvolvimento da atividade\nde vigilante, para os PA localizados na região sudeste, na cidade de São Paulo/SP.\nVigência: 30/06/2021 à 30/12/2023. Valor Total: R$ 315.000,00 (Trezentos e quinze"", ""Art. 3º Esta Ordem de Serviço entra em vigor na data de sua publicação.\nMÔNICA MARIA CUNHA GONDIM\nSECRETARIA DE ESTADO\nDE SEGURANÇA PÚBLICA\nPOLÍCIA MILITAR DO DISTRITO FEDERAL\n \nPORTARIA DE 29 DE JUNHO DE 2021"", ""mais de 30 (trinta) anos de serviço, Processo nº 00054-00024652/2019-69.\nSÉRGIO LUIZ FERREIRA DE SOUZA\nPORTARIA DE 28 DE MARÇO DE 2019\nO COMANDANTE-GERAL DA POLÍCIA MILITAR DO DISTRITO FEDERAL, Em exercício, n\no uso"", ""no endereço acima e no http://licitacoes.ssp.df.gov.br.\nBrasília/DF, 15 de janeiro de 2018.\nGABRIELLA ALVES DA CUNHA\nCoordenadora - Substituta\nPOLÍCIA MILITAR DO DISTRITO FEDERAL\nDEPARTAMENTO DE GESTÃO DE PESSOAL"", ""Alto Risco (ECPLAR) II/19, organizado pela Polícia Militar do Estado de São Paulo, na cidade de São\nPaulo/SP, no período de 13 de julho de 2019 a 27 de julho de 2019, conforme Processo SEI 00050-\n00021270/2019-96."", ""prestação de serviços de vigilância ostensiva, com uso de armas não letais e supervisão motorizada, com\ndisponibilização de equipamentos e materiais para os próprios da Companhia Urbanizadora da Nova"", ""Art. 4° Esta Ordem de Serviço entra em vigor na data de sua publicação.\nÁLV ARO HENRIQUE FERREIRA DOS SANTOS\nCASA MILITAR\nDESPACHO DO CHEFE\nEm 11 de dezembro DE 2019\nProcesso: 00054-00038129/2019-10. Interessado: MINISTÉRIO DA JUSTIÇA E SEGURANÇA"", ""DISTRITO FEDERAL e a empresa BRASFORT EMPRESA DE SEGURANÇA\nLTDA, que tem por objeto a prestação de serviços especializados de vigilância\nostensiva armada e desarmada, diurna e noturna, fixa e motorizada, para atender os"", ""de serviços especializados de vigilância ostensiva armada e desarmada, diurna e noturna, fixa\ne motorizada, para atender os próprios do Governo do Distrito Federal, conforme espe-"", ""de serviços especializados de vigilância ostensiva armada e desarmada, diurna e noturna, fixa\ne motorizada, para atender os próprios do Governo do Distrito Federal, conforme espe-""]"
prestação_de_serviços_de_vigilância_e_segurança_armada_do_pa_00_v1,True,"Quanto é necessário investir para garantir a segurança patrimonial, de empregados e usuários nos postos de atendimento localizados em São Paulo, considerando a atividade de vigilante?","R$315.000,00","O valor necessário para garantir a segurança patrimonial, de empregados e usuários nos postos de atendimento localizados em São Paulo, especificamente para a atividade de vigilante, é de R$ 315.000,00. Esse valor foi mencionado como parte de um contrato ou acordo para fornecer segurança nos postos de atendimento na região sudeste, na cidade de São Paulo/SP, com vigência de 30/06/2021 à 30/12/2023.","[""empregados e usuários nas dependências do BRB, no desenvolvimento da atividade\nde vigilante, para os PA localizados na região sudeste, na cidade de São Paulo/SP.\nVigência: 30/06/2021 à 30/12/2023. Valor Total: R$ 315.000,00 (Trezentos e quinze"", ""uma preocupação aos moradores de condomínios. Informou que os próprios moradores pagam pela\nsegurança e limpeza, acrescentou que abrem o condomínio para visitantes, como crianças e idosos das"", ""empreendimento com a Vila DENOCS, quanto o Sobradinho, e a inserção de uma in\nterseção que\npermita se fazer um retorno e os demais movimentos relativos a segurança. Co locou-se à disposição"", ""houve um tema específico sobre segurança institucional da cidade. Asseverou que estão sendo\naprimoradas as diretrizes de segurança e que estas áreas compõem as áreas tombadas de nossa"", ""segurança patrimonial: para atuar como guarda patrimonial em área especifica de eventos,\ncom carga horária de 12h por turno, uniformizado e comprovação de participação em\neventos de mega porte. período de montagem e desmontagem dos andaimes; Item 3 -"", ""condições:\na) proporcional, em caso de exoneração, demissão, aposentadoria voluntária, licença para\ntratar de interesse particular ou vacância em razão de posse em outro cargo inacumulável,\nantes de decorrido período igual ao do afastamento;"", ""condições:\na) proporcional, em caso de exoneração, demissão, aposentadoria voluntária, licença para\ntratar de interesse particular ou vacância em razão de posse em outro cargo inacumulável,\nantes de decorrido período igual ao do afastamento;"", ""ação no evento \""OPEN\nDOORS -ACELERADORA ESTAÇÃO HACK\"", na Cidade de São Paulo/SP, com ônus para a\nFundação de Apoio à Pesquisa do Distrito Federal, referentes a diárias e passagens, conforme consta"", ""Segurança Pública/CADAV/SSP:\nI - Proceder à vistoria inicial para constatação das avarias experimentadas pelos veículos\noficiais pertencentes ao acervo patrimonial desta Pasta, por ocasião de envolvimento em"", ""valores ao Fundo para aplicar na cidade como um todo. É uma observação, e\ncomo não foi apresentado e ainda estão em fase de elaboração de Minuta seria\nimportante verificar com o jurídico a possibilidade desta indicação dos valores""]"
prestação_de_serviços_de_vigilância_e_segurança_armada_do_pa_00_v2,True,"Qual é o valor exato para contratar serviços de segurança armada para proteger as dependências do BRB, os empregados e usuários, exclusivamente na cidade de São Paulo, região sudeste?","R$315.000,00","O valor exato para contratar serviços de segurança armada para proteger as dependências do BRB, os empregados e usuários, exclusivamente na cidade de São Paulo, região sudeste, é de R$ 315.000,00.","[""empregados e usuários nas dependências do BRB, no desenvolvimento da atividade\nde vigilante, para os PA localizados na região sudeste, na cidade de São Paulo/SP.\nVigência: 30/06/2021 à 30/12/2023. Valor Total: R$ 315.000,00 (Trezentos e quinze"", ""BRB Nº 196/2019. Firmado em: 01/12/2019. Valor: R$ 8.995.879,20. Objeto do contrato: prestação dos\nserviços de seguro de vida em grupo para empregados ativos, aposentados e ex\n-empregados do BRB. Vigência:"", ""Objeto: Registro de Preços para futura contratação de fornecimento e montagem de mobiliário na sede do BRB\nlocalizada no SBS Quadra 1, Bloco E, Ed. Brasília, Brasília/DF. O valor esti\nmado é sigiloso e está em"", ""IV TERMO ADITIVO AO CONTRATO BRB N° 09/2017\nContratada: Brasfort Empresa de Segurança Ltda. Objeto Contrato: vigilância armada no\nDistrito Federal. Objeto aditivo: prorrogação excepcional por 12 meses. Valor: R$"", "". Tipo: Contrato BRB Nº 233/2019. Firmado em: 06/12/2019. Valor: R$ 100.000,00. Objeto do contrato:\nprestação dos serviços de instalações elétricas e lógicas nas dependência\ns do BRB, localizadas no Distrito"", ""o em:\n12/09/2019. Valor: R$ 300.000,00. Objeto do contrato: Serviços relativos a esquadrias, revestimento e\nhidrossanitárias nas dependências do BRB localizadas no Distrito Federal, Goiás e Minas Gerais."", ""Contratada, de serviços bancários básicos do BRB, na qualidade de Correspo ndente no País. Vigência: 30\nmeses a partir da assinatura. Valor do Contrato: R$ 700.000,00 (setecentos mil reais). Assinatura do"", ""do Curso de Gestão do Sistema de Qualidade e Segurança para Líderes, no período de 03/12/2018 a\n06/12/2018 em São Paulo/SP, nos termos do Decreto n° 29.290 de 22/07/2008. Processo SEI nº 00060-\n00518647/2018-15.\nLUCIANA DA SILV A LIRA"", ""MANUTENÇÃO E INSTALAÇÃO LTDA EPP. Tipo: Contrato BRB Nº 134/2019. Firmado em:\n02/09/2019. Valor: R$ 535.173,80. Objeto do contrato: ontratação dos serviços de operação,"", ""EMPREENDIMENTOS LTDA. Tipo: Contrato BRB Nº 136/2019. Firmado em: 17/09/2019. Valor: R$\n2.700.000,00. Objeto do contrato: locação de imóvel comercial para funcio\nnamento da Agência""]"
fornecimento_instalação_manutenção_montagem_e_desmontagem_de_00_v0,True,"Qual é o custo total para fornecer, instalar, manter, montar e desmontar elementos de sinalização institucional interna em várias dependências do BRB?","R$40.000,00","O custo total para fornecer, instalar, manter, montar e desmontar elementos de sinalização institucional interna em várias dependências do BRB é de R$ 40.000,00. Esse valor está especificado para o fornecimento, instalação, manutenção, montagem e desmontagem desses elementos em diversas dependências do BRB, conforme detalhado no contexto fornecido.","[""fornecimento, instalação, manutenção, montagem e desmontagem de elementos de\nsinalização institucional interna em diversas dependências do BRB localizadas no\nDistrito Federal, Goiás e Minas Gerais. Empresa vencedora para os seis itens:"", ""de sinalização institucional interna em diversas dependências do BRB. Vigência: 15/12/2021 à\n14/12/2022. Valor Total: R$ 40.000,00. Gestor: Mariana Rodrigues Cordova. Pelo BRB: Cristiane"", ""desmontagem de elementos de sinalização interna/programação visual em unidades do\nBRB. Vigência: 22/09/2021 à 21/09/2022. Valor Total: R$ 25.000,00. Gestor: Mariana\nRodrigues Cordova. Pelo BRB: Cristiane Maria Lima Bukowitz e pelo Contratada: Íris"", ""CONTRATANTE (Administração Regional de Ceilândia - RA IX), pela CONTRATADA (CEB\nDISTRIBUIÇÃO), necessária ao funcionamento de sua (s) instalação (ões) localizada (s) em diversos"", ""integral de SubTenente BM, a contar da data do óbito do instituidor, na proporção de 1/1\n(um inteiro) para a viúva, com fundamento no com fundamento na alínea \""a\"" do inciso I"", ""8h (horário de Brasília), www.comprasgovernamentais.gov.br. Objeto: Registro de Preços\npara futura contratação do fornecimento, instalação, manutenção, montagem e\ndesmontagem de elementos de sinalização institucional interna em diversas dependências"", ""interesse das Instituições de Nível superior ; as que se interessaram não atendem as exigências\nconstantes nas especificações do Ministério para uso desta verba. No IGDPB\nF foi informado o valor"", ""Art. 1º do Regulamento de Licitações e Contratos do BRB. Firmado em 14/05/2018. Vi-\ngência até 31.12.2018. Signatário pelo Instituto BRB: Romes Gonçalves Ribeiro. Pelos"", ""Federal, no período de 20 a 24 de dezembro de 2021, por impedimentos\nregulamentares da titular.\nArt. 4º Esta Portaria entra em vigor na data de sua publicação.\nBRENO ROCHA PIRES E ALBUQUERQUE\nSUBCONTROLADORIA DE GESTÃO INTERNA"", ""autorizado para fazer a inspeção nas instalações internas\"", data da autuaç\não: 02/03/2017, localidade: QNM\n42 CJ D C 23 Taguatinga, da decisão pela defesa de V .Sa. junto à Caesb, que decidiu pelo não provimento""]"
fornecimento_instalação_manutenção_montagem_e_desmontagem_de_00_v1,False,Quanto custa o serviço completo de fornecimento e manutenção de elementos de sinalização interna em diversas dependências do BRB?,"R$40.000,00","A informação solicitada não foi encontrada no contexto fornecido.   O contexto fornecido menciona vários serviços e contratos relacionados ao BRB, mas não especifica o custo completo do serviço de fornecimento e manutenção de elementos de sinalização interna em diversas dependências do BRB.   Se você tiver mais alguma pergunta ou precisar de ajuda com algo mais, sinta-se à vontade para perguntar!","[""fornecimento, instalação, manutenção, montagem e desmontagem de elementos de\nsinalização institucional interna em diversas dependências do BRB localizadas no\nDistrito Federal, Goiás e Minas Gerais. Empresa vencedora para os seis itens:"", ""S.A. e com a empresa BRB Serviços S.A., tendo por objeto o fornecimento de soluções\nde meios de pagamento e outros serviços bancários, e a operacionalização das Unidades\ndo \""Na Hora\"". DECISÃO Nº 3747/2021 - O Tribunal, por unanimidade, de acordo com"", ""atualização de versão e suporte pelo período de 12 meses. Vigência 29/08/20\n19 à 28/08/2020. Processo\nnº: 041.000.290/2019.\nModalidade da contratação: Dispensa de Licitação. Contratada: BRB SERVIÇOS S/A. Tipo: Contrato"", ""serviços de transmissão de dados de alta velocidade igual ou superior à 300 trezentos)\nMbps. Abertura: 07/04/2022 às 10h. Edital disponível nos sites bbmnetlicitacoes.com.br e\nbrbservicos.com.br.\nTHAIS RORIZ AZEVEDO\nPregoeira\nAVISO DE LICITAÇÃO"", ""THAIS RORIZ AZEVEDO\nPregoeira\nAVISO DE LICITAÇÃO\nA BRB Serviços S/A torna público o Pregão Eletrônico nº 12/2022 – Objeto: Compra de\ninsumos de limpeza. Abertura: 04/04/2022 às 10h. Edital disponível nos sites\nbbmnetlicitacoes.com.br e brbservicos.com.br."", ""Processo 218/2022.\nRAYSSA GOMES DA SILVA\nPregoeira\nBRB SERVIÇOS S.A.\n \nAVISO DE LICITAÇÃO\nA BRB Serviços S/A torna público o Pregão Eletrônico nº 09/2022 – Objeto: Contratação"", ""prestação dos serviços de conservação e limpeza, com fornecimento dos materiais de\nlimpeza e equipamentos necessários para a execução dos serviços nas dependências da\nAgência do BRB localizada na Av. Historiador Rubens de Mendonça nº 1894, Centro"", ""Contratada, de serviços bancários básicos do BRB, na qualidade de Correspondente no País. Vigência: 30\nmeses a partir da assinatura. Valor do Contrato: R$ 700.000,00 (setecentos mil reais). Assinatura do"", ""de Serviços e seu remanejamento para a Diretoria de Gestão de Fundos de Inves\ntimentos da BRB-\nDTVM. Após ter sido dado conhecimento ao postulante ao cargo dos preceitos fixados pela Resolução"", ""dos serviços de manutenção preventiva e corretiva, com fornecimento e substituição de\npeças, em portões e cancelas automáticas de propriedade do BRB, para período de 30""]"
